Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Frequency Value,Cluster,Assigned Discount,Send New Subscriber Offers
2931,38,Female,T-shirt,Clothing,50,Spring,4.0,0,0,0,14,Monthly,3,3,0.12,Yes
2932,36,Female,Jewelry,Accessories,31,Fall,4.5,0,0,0,49,Bi-Weekly,4,2,0.07,No
2933,65,Female,Backpack,Accessories,88,Spring,3.9,0,0,0,3,Quarterly,2,3,0.12,Yes
2934,27,Female,Hat,Accessories,52,Summer,3.8,0,0,0,28,Monthly,3,4,0.15,No
2935,38,Female,Gloves,Accessories,22,Fall,4.7,0,0,0,41,Quarterly,2,2,0.07,No
2936,58,Female,Sneakers,Footwear,27,Spring,4.6,0,0,0,11,Weekly,5,0,0.05,No
2937,31,Female,Skirt,Clothing,34,Spring,3.6,0,0,0,46,Weekly,5,3,0.12,Yes
2938,28,Female,Handbag,Accessories,39,Spring,4.3,0,0,0,15,Weekly,5,3,0.12,Yes
2939,28,Female,Sunglasses,Accessories,53,Fall,3.0,0,0,0,15,Monthly,3,2,0.07,No
2940,32,Female,Sweater,Clothing,46,Winter,4.3,0,0,0,34,Weekly,5,1,0.1,Yes
2941,61,Female,Handbag,Accessories,85,Summer,4.8,0,0,0,13,Monthly,3,4,0.15,No
2942,38,Female,Skirt,Clothing,86,Spring,3.7,0,0,0,27,Monthly,3,3,0.12,Yes
2943,54,Female,Socks,Clothing,63,Summer,2.6,0,0,0,37,Weekly,5,4,0.15,No
2944,29,Female,Shirt,Clothing,44,Spring,3.4,0,0,0,37,Monthly,3,3,0.12,Yes
2945,50,Female,Sneakers,Footwear,95,Summer,3.9,0,0,0,4,Quarterly,2,0,0.05,No
2946,32,Female,Belt,Accessories,49,Summer,4.8,0,0,0,1,Quarterly,2,4,0.15,No
2947,38,Female,Pants,Clothing,77,Spring,2.8,0,0,0,29,Quarterly,2,3,0.12,Yes
2948,52,Female,Jewelry,Accessories,63,Spring,4.4,0,0,0,50,Annually,1,3,0.12,Yes
2949,61,Female,Pants,Clothing,83,Winter,3.1,0,0,0,38,Bi-Weekly,4,1,0.1,Yes
2950,25,Female,Jewelry,Accessories,93,Spring,3.8,0,0,0,15,Annually,1,3,0.12,Yes
2951,22,Female,Jeans,Clothing,91,Winter,4.1,0,0,0,44,Quarterly,2,1,0.1,Yes
2952,47,Female,Scarf,Accessories,99,Fall,4.6,0,0,0,14,Weekly,5,2,0.07,No
2953,50,Female,Belt,Accessories,24,Spring,4.9,0,0,0,5,Monthly,3,3,0.12,Yes
2954,45,Female,Dress,Clothing,82,Summer,4.8,0,0,0,11,Annually,1,4,0.15,No
2955,33,Female,T-shirt,Clothing,28,Winter,3.9,0,0,0,15,Annually,1,1,0.1,Yes
2956,42,Female,Boots,Footwear,67,Winter,2.6,0,0,0,46,Annually,1,0,0.05,No
2957,52,Female,Dress,Clothing,88,Fall,3.7,0,0,0,30,Monthly,3,3,0.12,Yes
2958,69,Female,Jewelry,Accessories,70,Fall,4.7,0,0,0,2,Annually,1,2,0.07,No
2959,55,Female,Skirt,Clothing,100,Summer,4.5,0,0,0,28,Monthly,3,4,0.15,No
2960,38,Female,Handbag,Accessories,28,Summer,4.7,0,0,0,9,Quarterly,2,4,0.15,No
2961,57,Female,Coat,Outerwear,48,Spring,3.6,0,0,0,47,Weekly,5,2,0.07,No
2962,33,Female,Hoodie,Clothing,43,Fall,2.8,0,0,0,21,Bi-Weekly,4,3,0.12,Yes
2963,57,Female,Pants,Clothing,40,Fall,4.0,0,0,0,42,Quarterly,2,3,0.12,Yes
2964,52,Female,Boots,Footwear,97,Spring,3.6,0,0,0,28,Weekly,5,0,0.05,No
2965,44,Female,Coat,Outerwear,25,Fall,3.8,0,0,0,13,Bi-Weekly,4,2,0.07,No
2966,48,Female,Scarf,Accessories,45,Summer,4.4,0,0,0,25,Bi-Weekly,4,4,0.15,No
2967,52,Female,Boots,Footwear,49,Fall,2.8,0,0,0,38,Quarterly,2,0,0.05,No
2968,34,Female,Sneakers,Footwear,36,Summer,3.4,0,0,0,40,Annually,1,0,0.05,No
2969,26,Female,Sweater,Clothing,48,Fall,4.9,0,0,0,25,Quarterly,2,3,0.12,Yes
2970,36,Female,Belt,Accessories,62,Fall,4.3,0,0,0,20,Quarterly,2,2,0.07,No
2971,24,Female,Jewelry,Accessories,74,Winter,3.4,0,0,0,44,Bi-Weekly,4,1,0.1,Yes
2972,30,Female,Handbag,Accessories,100,Fall,3.9,0,0,0,9,Quarterly,2,2,0.07,No
2973,31,Female,Jacket,Outerwear,39,Fall,4.2,0,0,0,11,Quarterly,2,2,0.07,No
2974,25,Female,Boots,Footwear,65,Summer,2.7,0,0,0,3,Bi-Weekly,4,0,0.05,No
2975,57,Female,Sneakers,Footwear,99,Summer,4.1,0,0,0,34,Weekly,5,0,0.05,No
2976,61,Female,Scarf,Accessories,68,Winter,4.5,0,0,0,48,Quarterly,2,1,0.1,Yes
2977,30,Female,Coat,Outerwear,97,Summer,2.8,0,0,0,28,Bi-Weekly,4,2,0.07,No
2978,38,Female,Shorts,Clothing,47,Winter,3.4,0,0,0,20,Annually,1,1,0.1,Yes
2979,53,Female,Shorts,Clothing,56,Spring,3.9,0,0,0,49,Bi-Weekly,4,3,0.12,Yes
2980,31,Female,Jeans,Clothing,91,Fall,2.6,0,0,0,14,Weekly,5,3,0.12,Yes
2981,70,Female,Gloves,Accessories,93,Fall,4.4,0,0,0,9,Monthly,3,2,0.07,No
2982,21,Female,Pants,Clothing,36,Winter,4.9,0,0,0,37,Annually,1,1,0.1,Yes
2983,33,Female,Dress,Clothing,45,Summer,3.6,0,0,0,4,Weekly,5,4,0.15,No
2984,60,Female,Pants,Clothing,44,Winter,2.8,0,0,0,1,Quarterly,2,1,0.1,Yes
2985,45,Female,Gloves,Accessories,32,Spring,4.3,0,0,0,36,Bi-Weekly,4,3,0.12,Yes
2986,46,Female,Belt,Accessories,36,Summer,3.0,0,0,0,21,Bi-Weekly,4,4,0.15,No
2987,62,Female,Belt,Accessories,85,Summer,3.3,0,0,0,16,Monthly,3,4,0.15,No
2988,63,Female,Skirt,Clothing,36,Winter,2.5,0,0,0,42,Monthly,3,1,0.1,Yes
2989,69,Female,Socks,Clothing,55,Spring,5.0,0,0,0,31,Monthly,3,3,0.12,Yes
2990,46,Female,Belt,Accessories,20,Summer,4.3,0,0,0,6,Weekly,5,4,0.15,No
2991,69,Female,Shirt,Clothing,91,Fall,4.2,0,0,0,24,Monthly,3,3,0.12,Yes
2992,66,Female,Dress,Clothing,71,Summer,3.9,0,0,0,7,Bi-Weekly,4,4,0.15,No
2993,41,Female,Socks,Clothing,64,Spring,3.9,0,0,0,25,Weekly,5,3,0.12,Yes
2994,32,Female,Jacket,Outerwear,21,Spring,4.2,0,0,0,18,Bi-Weekly,4,2,0.07,No
2995,69,Female,Sweater,Clothing,100,Winter,3.5,0,0,0,14,Quarterly,2,1,0.1,Yes
2996,29,Female,Jeans,Clothing,96,Summer,2.5,0,0,0,42,Bi-Weekly,4,4,0.15,No
2997,70,Female,Jewelry,Accessories,91,Spring,2.9,0,0,0,6,Quarterly,2,3,0.12,Yes
2998,41,Female,Sweater,Clothing,40,Spring,2.7,0,0,0,14,Quarterly,2,3,0.12,Yes
2999,31,Female,Hoodie,Clothing,53,Summer,4.7,0,0,0,30,Quarterly,2,4,0.15,No
3000,31,Female,Sunglasses,Accessories,48,Winter,3.8,0,0,0,10,Monthly,3,1,0.1,Yes
3001,57,Female,Sandals,Footwear,70,Winter,3.7,0,0,0,7,Weekly,5,0,0.05,No
3002,29,Female,Coat,Outerwear,29,Summer,4.7,0,0,0,28,Quarterly,2,2,0.07,No
3003,70,Female,Belt,Accessories,29,Fall,3.6,0,0,0,19,Quarterly,2,2,0.07,No
3004,51,Female,Blouse,Clothing,53,Fall,2.8,0,0,0,13,Quarterly,2,3,0.12,Yes
3005,45,Female,Skirt,Clothing,79,Winter,3.7,0,0,0,23,Bi-Weekly,4,1,0.1,Yes
3006,18,Female,Shorts,Clothing,65,Spring,3.5,0,0,0,5,Weekly,5,3,0.12,Yes
3007,37,Female,Dress,Clothing,99,Summer,3.7,0,0,0,17,Bi-Weekly,4,4,0.15,No
3008,23,Female,Sunglasses,Accessories,60,Winter,3.0,0,0,0,31,Weekly,5,1,0.1,Yes
3009,39,Female,Shoes,Footwear,86,Winter,4.9,0,0,0,19,Weekly,5,0,0.05,No
3010,62,Female,Belt,Accessories,73,Winter,4.6,0,0,0,8,Bi-Weekly,4,1,0.1,Yes
3011,70,Female,Belt,Accessories,45,Winter,3.3,0,0,0,15,Annually,1,1,0.1,Yes
3012,20,Female,Belt,Accessories,70,Summer,3.0,0,0,0,18,Quarterly,2,4,0.15,No
3013,42,Female,Belt,Accessories,65,Fall,3.5,0,0,0,16,Annually,1,2,0.07,No
3014,41,Female,Skirt,Clothing,55,Summer,4.2,0,0,0,13,Monthly,3,4,0.15,No
3015,24,Female,T-shirt,Clothing,65,Spring,4.5,0,0,0,38,Quarterly,2,3,0.12,Yes
3016,37,Female,Scarf,Accessories,21,Spring,2.8,0,0,0,27,Bi-Weekly,4,3,0.12,Yes
3017,30,Female,Blouse,Clothing,26,Summer,4.9,0,0,0,31,Quarterly,2,4,0.15,No
3018,58,Female,Sunglasses,Accessories,71,Summer,3.3,0,0,0,24,Bi-Weekly,4,4,0.15,No
3019,43,Female,Boots,Footwear,41,Summer,3.0,0,0,0,21,Bi-Weekly,4,0,0.05,No
3020,19,Female,Jacket,Outerwear,44,Winter,3.9,0,0,0,15,Annually,1,2,0.07,No
3021,23,Female,Jeans,Clothing,81,Fall,2.8,0,0,0,48,Quarterly,2,3,0.12,Yes
3022,65,Female,Sunglasses,Accessories,77,Summer,4.5,0,0,0,47,Quarterly,2,4,0.15,No
3023,58,Female,Sandals,Footwear,26,Fall,4.0,0,0,0,23,Weekly,5,0,0.05,No
3024,50,Female,Backpack,Accessories,31,Summer,2.9,0,0,0,4,Quarterly,2,4,0.15,No
3025,67,Female,Blouse,Clothing,82,Spring,4.0,0,0,0,47,Quarterly,2,3,0.12,Yes
3026,40,Female,Shoes,Footwear,60,Summer,3.4,0,0,0,7,Monthly,3,0,0.05,No
3027,55,Female,Shirt,Clothing,70,Fall,2.5,0,0,0,6,Annually,1,3,0.12,Yes
3028,52,Female,Hoodie,Clothing,26,Winter,2.8,0,0,0,47,Quarterly,2,1,0.1,Yes
3029,62,Female,Dress,Clothing,100,Summer,3.0,0,0,0,7,Quarterly,2,4,0.15,No
3030,64,Female,Dress,Clothing,82,Summer,3.1,0,0,0,1,Quarterly,2,4,0.15,No
3031,43,Female,Sneakers,Footwear,24,Spring,2.6,0,0,0,23,Weekly,5,0,0.05,No
3032,61,Female,Blouse,Clothing,74,Summer,4.9,0,0,0,30,Monthly,3,4,0.15,No
3033,26,Female,Backpack,Accessories,58,Summer,3.5,0,0,0,24,Quarterly,2,4,0.15,No
3034,22,Female,Sweater,Clothing,56,Spring,2.6,0,0,0,9,Weekly,5,3,0.12,Yes
3035,51,Female,Boots,Footwear,37,Spring,3.5,0,0,0,25,Quarterly,2,0,0.05,No
3036,69,Female,Handbag,Accessories,64,Spring,4.5,0,0,0,18,Bi-Weekly,4,3,0.12,Yes
3037,50,Female,Hoodie,Clothing,58,Spring,4.3,0,0,0,7,Bi-Weekly,4,3,0.12,Yes
3038,51,Female,Belt,Accessories,44,Summer,4.8,0,0,0,2,Annually,1,4,0.15,No
3039,56,Female,Jewelry,Accessories,39,Summer,4.2,0,0,0,36,Annually,1,4,0.15,No
3040,59,Female,Blouse,Clothing,48,Spring,3.2,0,0,0,31,Bi-Weekly,4,3,0.12,Yes
3041,18,Female,Handbag,Accessories,32,Fall,4.1,0,0,0,10,Bi-Weekly,4,2,0.07,No
3042,48,Female,Handbag,Accessories,79,Winter,4.0,0,0,0,27,Monthly,3,1,0.1,Yes
3043,53,Female,Coat,Outerwear,27,Winter,2.9,0,0,0,14,Quarterly,2,2,0.07,No
3044,45,Female,Belt,Accessories,98,Fall,2.6,0,0,0,17,Monthly,3,2,0.07,No
3045,21,Female,Boots,Footwear,67,Winter,2.7,0,0,0,10,Quarterly,2,0,0.05,No
3046,42,Female,Socks,Clothing,37,Winter,4.6,0,0,0,4,Bi-Weekly,4,1,0.1,Yes
3047,60,Female,Shoes,Footwear,49,Spring,3.2,0,0,0,25,Quarterly,2,0,0.05,No
3048,21,Female,Sneakers,Footwear,74,Fall,4.1,0,0,0,3,Bi-Weekly,4,0,0.05,No
3049,69,Female,Jewelry,Accessories,93,Summer,3.9,0,0,0,47,Bi-Weekly,4,4,0.15,No
3050,40,Female,Handbag,Accessories,60,Summer,3.0,0,0,0,41,Bi-Weekly,4,4,0.15,No
3051,31,Female,Coat,Outerwear,76,Spring,3.6,0,0,0,28,Quarterly,2,2,0.07,No
3052,44,Female,Sunglasses,Accessories,64,Summer,4.6,0,0,0,49,Quarterly,2,4,0.15,No
3053,48,Female,Shoes,Footwear,38,Spring,4.5,0,0,0,7,Bi-Weekly,4,0,0.05,No
3054,32,Female,Shoes,Footwear,91,Winter,3.2,0,0,0,22,Monthly,3,0,0.05,No
3055,42,Female,Boots,Footwear,70,Summer,4.9,0,0,0,34,Monthly,3,0,0.05,No
3056,27,Female,Sandals,Footwear,22,Fall,5.0,0,0,0,5,Bi-Weekly,4,0,0.05,No
3057,69,Female,Gloves,Accessories,59,Spring,3.8,0,0,0,15,Bi-Weekly,4,3,0.12,Yes
3058,67,Female,Backpack,Accessories,22,Spring,3.4,0,0,0,26,Weekly,5,3,0.12,Yes
3059,41,Female,Handbag,Accessories,74,Winter,3.8,0,0,0,3,Bi-Weekly,4,1,0.1,Yes
3060,46,Female,Sweater,Clothing,71,Spring,3.2,0,0,0,42,Quarterly,2,3,0.12,Yes
3061,47,Female,Coat,Outerwear,80,Summer,4.7,0,0,0,1,Monthly,3,2,0.07,No
3062,33,Female,T-shirt,Clothing,59,Fall,4.5,0,0,0,20,Quarterly,2,3,0.12,Yes
3063,51,Female,Backpack,Accessories,96,Fall,3.3,0,0,0,39,Monthly,3,2,0.07,No
3064,26,Female,Sunglasses,Accessories,43,Winter,3.9,0,0,0,24,Bi-Weekly,4,1,0.1,Yes
3065,22,Female,Belt,Accessories,76,Winter,3.6,0,0,0,49,Quarterly,2,1,0.1,Yes
3066,49,Female,Jacket,Outerwear,59,Fall,2.8,0,0,0,7,Bi-Weekly,4,2,0.07,No
3067,58,Female,Skirt,Clothing,48,Summer,4.3,0,0,0,13,Quarterly,2,4,0.15,No
3068,70,Female,Belt,Accessories,22,Spring,3.5,0,0,0,2,Weekly,5,3,0.12,Yes
3069,32,Female,Boots,Footwear,40,Winter,4.2,0,0,0,4,Weekly,5,0,0.05,No
3070,62,Female,Jeans,Clothing,73,Spring,4.6,0,0,0,17,Quarterly,2,3,0.12,Yes
3071,52,Female,Shoes,Footwear,26,Fall,2.6,0,0,0,43,Bi-Weekly,4,0,0.05,No
3072,23,Female,Sweater,Clothing,41,Spring,3.4,0,0,0,6,Monthly,3,3,0.12,Yes
3073,26,Female,Jewelry,Accessories,98,Spring,3.1,0,0,0,46,Quarterly,2,3,0.12,Yes
3074,58,Female,Shirt,Clothing,63,Winter,3.6,0,0,0,7,Bi-Weekly,4,1,0.1,Yes
3075,26,Female,Boots,Footwear,55,Winter,4.2,0,0,0,34,Bi-Weekly,4,0,0.05,No
3076,54,Female,Shorts,Clothing,90,Winter,3.6,0,0,0,21,Quarterly,2,1,0.1,Yes
3077,66,Female,Handbag,Accessories,46,Summer,3.6,0,0,0,13,Bi-Weekly,4,4,0.15,No
3078,60,Female,Sweater,Clothing,88,Spring,3.0,0,0,0,33,Bi-Weekly,4,3,0.12,Yes
3079,32,Female,Belt,Accessories,95,Spring,2.5,0,0,0,24,Bi-Weekly,4,3,0.12,Yes
3080,48,Female,Belt,Accessories,31,Fall,4.0,0,0,0,4,Annually,1,2,0.07,No
3081,69,Female,Hoodie,Clothing,42,Spring,4.1,0,0,0,5,Bi-Weekly,4,3,0.12,Yes
3082,64,Female,Sneakers,Footwear,44,Winter,4.9,0,0,0,11,Weekly,5,0,0.05,No
3083,56,Female,T-shirt,Clothing,99,Spring,4.0,0,0,0,20,Annually,1,3,0.12,Yes
3084,22,Female,Pants,Clothing,20,Summer,3.5,0,0,0,28,Quarterly,2,4,0.15,No
3085,46,Female,Scarf,Accessories,37,Spring,3.2,0,0,0,43,Monthly,3,3,0.12,Yes
3086,24,Female,Sweater,Clothing,50,Winter,2.8,0,0,0,10,Quarterly,2,1,0.1,Yes
3087,47,Female,Handbag,Accessories,73,Summer,3.5,0,0,0,26,Quarterly,2,4,0.15,No
3088,62,Female,Shirt,Clothing,84,Spring,3.1,0,0,0,29,Monthly,3,3,0.12,Yes
3089,34,Female,Dress,Clothing,64,Spring,3.3,0,0,0,35,Quarterly,2,3,0.12,Yes
3090,50,Female,Sandals,Footwear,21,Fall,4.6,0,0,0,23,Bi-Weekly,4,0,0.05,No
3091,29,Female,Shirt,Clothing,36,Summer,4.9,0,0,0,15,Quarterly,2,4,0.15,No
3092,68,Female,Dress,Clothing,81,Winter,3.4,0,0,0,46,Annually,1,1,0.1,Yes
3093,52,Female,Sunglasses,Accessories,54,Fall,3.5,0,0,0,14,Bi-Weekly,4,2,0.07,No
3094,29,Female,Socks,Clothing,63,Summer,4.8,0,0,0,17,Quarterly,2,4,0.15,No
3095,22,Female,Sandals,Footwear,59,Summer,2.7,0,0,0,9,Weekly,5,0,0.05,No
3096,62,Female,Hat,Accessories,53,Fall,3.4,0,0,0,13,Bi-Weekly,4,2,0.07,No
3097,69,Female,Shirt,Clothing,63,Winter,3.5,0,0,0,20,Monthly,3,1,0.1,Yes
3098,48,Female,Shoes,Footwear,33,Fall,3.7,0,0,0,39,Quarterly,2,0,0.05,No
3099,66,Female,Pants,Clothing,64,Summer,3.3,0,0,0,50,Quarterly,2,4,0.15,No
3100,42,Female,Shirt,Clothing,98,Fall,2.9,0,0,0,21,Bi-Weekly,4,3,0.12,Yes
3101,50,Female,Hat,Accessories,85,Winter,3.9,0,0,0,3,Weekly,5,1,0.1,Yes
3102,32,Female,Jewelry,Accessories,82,Summer,2.7,0,0,0,9,Bi-Weekly,4,4,0.15,No
3103,51,Female,Jacket,Outerwear,85,Summer,4.3,0,0,0,29,Bi-Weekly,4,2,0.07,No
3104,27,Female,Shirt,Clothing,37,Winter,3.0,0,0,0,42,Weekly,5,1,0.1,Yes
3105,43,Female,Pants,Clothing,56,Summer,5.0,0,0,0,41,Bi-Weekly,4,4,0.15,No
3106,48,Female,Skirt,Clothing,33,Fall,2.7,0,0,0,17,Monthly,3,3,0.12,Yes
3107,62,Female,Sandals,Footwear,57,Winter,4.7,0,0,0,20,Annually,1,0,0.05,No
3108,65,Female,Blouse,Clothing,31,Winter,4.6,0,0,0,18,Bi-Weekly,4,1,0.1,Yes
3109,50,Female,Socks,Clothing,69,Fall,3.2,0,0,0,7,Monthly,3,3,0.12,Yes
3110,60,Female,Jacket,Outerwear,92,Winter,4.3,0,0,0,47,Bi-Weekly,4,2,0.07,No
3111,19,Female,Handbag,Accessories,46,Fall,4.6,0,0,0,2,Bi-Weekly,4,2,0.07,No
3112,21,Female,Belt,Accessories,81,Spring,4.9,0,0,0,25,Quarterly,2,3,0.12,Yes
3113,19,Female,Blouse,Clothing,97,Fall,3.8,0,0,0,26,Annually,1,3,0.12,Yes
3114,46,Female,Shirt,Clothing,93,Summer,2.6,0,0,0,2,Weekly,5,4,0.15,No
3115,21,Female,Handbag,Accessories,56,Spring,4.7,0,0,0,45,Bi-Weekly,4,3,0.12,Yes
3116,26,Female,Scarf,Accessories,53,Fall,4.1,0,0,0,9,Bi-Weekly,4,2,0.07,No
3117,50,Female,Coat,Outerwear,66,Spring,3.7,0,0,0,1,Weekly,5,2,0.07,No
3118,43,Female,Hoodie,Clothing,50,Fall,3.0,0,0,0,4,Bi-Weekly,4,3,0.12,Yes
3119,61,Female,Shorts,Clothing,97,Summer,4.7,0,0,0,31,Quarterly,2,4,0.15,No
3120,63,Female,Sandals,Footwear,79,Winter,4.7,0,0,0,21,Quarterly,2,0,0.05,No
3121,46,Female,Shirt,Clothing,76,Fall,4.0,0,0,0,32,Bi-Weekly,4,3,0.12,Yes
3122,63,Female,Hoodie,Clothing,38,Fall,2.6,0,0,0,16,Weekly,5,3,0.12,Yes
3123,23,Female,Socks,Clothing,45,Fall,3.0,0,0,0,34,Bi-Weekly,4,3,0.12,Yes
3124,57,Female,Handbag,Accessories,77,Fall,3.3,0,0,0,40,Bi-Weekly,4,2,0.07,No
3125,57,Female,Jewelry,Accessories,51,Summer,3.4,0,0,0,4,Quarterly,2,4,0.15,No
3126,33,Female,Coat,Outerwear,26,Spring,4.0,0,0,0,3,Quarterly,2,2,0.07,No
3127,57,Female,Sunglasses,Accessories,76,Winter,2.6,0,0,0,28,Bi-Weekly,4,1,0.1,Yes
3128,55,Female,Gloves,Accessories,94,Winter,3.4,0,0,0,43,Quarterly,2,1,0.1,Yes
3129,65,Female,Jacket,Outerwear,32,Fall,4.4,0,0,0,20,Annually,1,2,0.07,No
3130,60,Female,Sandals,Footwear,20,Summer,4.7,0,0,0,40,Quarterly,2,0,0.05,No
3131,52,Female,Pants,Clothing,20,Summer,4.5,0,0,0,34,Quarterly,2,4,0.15,No
3132,34,Female,Jacket,Outerwear,59,Fall,2.9,0,0,0,11,Quarterly,2,2,0.07,No
3133,33,Female,Sweater,Clothing,97,Summer,4.2,0,0,0,26,Quarterly,2,4,0.15,No
3134,58,Female,T-shirt,Clothing,68,Spring,4.1,0,0,0,29,Bi-Weekly,4,3,0.12,Yes
3135,35,Female,Boots,Footwear,66,Spring,4.4,0,0,0,47,Weekly,5,0,0.05,No
3136,68,Female,Shoes,Footwear,85,Spring,4.7,0,0,0,48,Bi-Weekly,4,0,0.05,No
3137,58,Female,Skirt,Clothing,32,Fall,3.1,0,0,0,29,Bi-Weekly,4,3,0.12,Yes
3138,34,Female,Coat,Outerwear,44,Spring,2.7,0,0,0,14,Monthly,3,2,0.07,No
3139,47,Female,Blouse,Clothing,95,Fall,4.6,0,0,0,40,Quarterly,2,3,0.12,Yes
3140,35,Female,Sunglasses,Accessories,85,Winter,4.4,0,0,0,4,Weekly,5,1,0.1,Yes
3141,34,Female,Gloves,Accessories,44,Summer,4.6,0,0,0,37,Weekly,5,4,0.15,No
3142,36,Female,Sunglasses,Accessories,30,Winter,4.9,0,0,0,47,Bi-Weekly,4,1,0.1,Yes
3143,23,Female,Sneakers,Footwear,21,Winter,4.0,0,0,0,1,Quarterly,2,0,0.05,No
3144,68,Female,Hoodie,Clothing,22,Summer,2.9,0,0,0,26,Quarterly,2,4,0.15,No
3145,23,Female,Boots,Footwear,70,Spring,2.6,0,0,0,12,Quarterly,2,0,0.05,No
3146,57,Female,Handbag,Accessories,29,Spring,4.6,0,0,0,16,Bi-Weekly,4,3,0.12,Yes
3147,21,Female,Shirt,Clothing,83,Winter,4.9,0,0,0,19,Annually,1,1,0.1,Yes
3148,45,Female,Sweater,Clothing,99,Winter,4.3,0,0,0,21,Weekly,5,1,0.1,Yes
3149,37,Female,Shorts,Clothing,35,Fall,4.3,0,0,0,15,Weekly,5,3,0.12,Yes
3150,18,Female,Belt,Accessories,40,Winter,4.6,0,0,0,9,Annually,1,1,0.1,Yes
3151,55,Female,Blouse,Clothing,25,Spring,2.6,0,0,0,7,Bi-Weekly,4,3,0.12,Yes
3152,52,Female,T-shirt,Clothing,64,Fall,3.1,0,0,0,47,Quarterly,2,3,0.12,Yes
3153,49,Female,Belt,Accessories,90,Fall,3.1,0,0,0,17,Monthly,3,2,0.07,No
3154,56,Female,Socks,Clothing,88,Fall,3.1,0,0,0,46,Bi-Weekly,4,3,0.12,Yes
3155,27,Female,Belt,Accessories,55,Winter,4.4,0,0,0,32,Quarterly,2,1,0.1,Yes
3156,22,Female,Handbag,Accessories,90,Fall,4.3,0,0,0,34,Annually,1,2,0.07,No
3157,18,Female,Shirt,Clothing,50,Winter,3.1,0,0,0,18,Monthly,3,1,0.1,Yes
3158,21,Female,Belt,Accessories,34,Fall,3.1,0,0,0,5,Bi-Weekly,4,2,0.07,No
3159,30,Female,Jewelry,Accessories,77,Winter,4.9,0,0,0,44,Monthly,3,1,0.1,Yes
3160,62,Female,Hat,Accessories,89,Winter,2.9,0,0,0,4,Quarterly,2,1,0.1,Yes
3161,28,Female,Backpack,Accessories,87,Fall,3.8,0,0,0,37,Bi-Weekly,4,2,0.07,No
3162,66,Female,Dress,Clothing,77,Winter,4.2,0,0,0,43,Monthly,3,1,0.1,Yes
3163,66,Female,Shoes,Footwear,85,Winter,3.9,0,0,0,28,Quarterly,2,0,0.05,No
3164,49,Female,Pants,Clothing,66,Summer,2.8,0,0,0,36,Monthly,3,4,0.15,No
3165,40,Female,Dress,Clothing,32,Winter,2.6,0,0,0,16,Annually,1,1,0.1,Yes
3166,49,Female,Jacket,Outerwear,92,Spring,3.0,0,0,0,38,Quarterly,2,2,0.07,No
3167,19,Female,Shirt,Clothing,80,Winter,2.7,0,0,0,37,Bi-Weekly,4,1,0.1,Yes
3168,24,Female,Dress,Clothing,78,Fall,2.8,0,0,0,9,Bi-Weekly,4,3,0.12,Yes
3169,31,Female,Jeans,Clothing,24,Spring,2.9,0,0,0,14,Bi-Weekly,4,3,0.12,Yes
3170,35,Female,T-shirt,Clothing,59,Fall,3.8,0,0,0,3,Weekly,5,3,0.12,Yes
3171,65,Female,Sunglasses,Accessories,41,Spring,4.4,0,0,0,10,Bi-Weekly,4,3,0.12,Yes
3172,68,Female,Jewelry,Accessories,26,Spring,3.1,0,0,0,26,Bi-Weekly,4,3,0.12,Yes
3173,57,Female,Socks,Clothing,52,Fall,3.7,0,0,0,30,Bi-Weekly,4,3,0.12,Yes
3174,69,Female,Skirt,Clothing,46,Summer,4.9,0,0,0,32,Bi-Weekly,4,4,0.15,No
3175,45,Female,Pants,Clothing,52,Winter,3.8,0,0,0,35,Monthly,3,1,0.1,Yes
3176,35,Female,Socks,Clothing,42,Fall,3.4,0,0,0,26,Quarterly,2,3,0.12,Yes
3177,36,Female,Sandals,Footwear,37,Spring,4.6,0,0,0,39,Monthly,3,0,0.05,No
3178,55,Female,Belt,Accessories,52,Fall,3.2,0,0,0,31,Monthly,3,2,0.07,No
3179,66,Female,Sandals,Footwear,34,Spring,2.7,0,0,0,28,Annually,1,0,0.05,No
3180,57,Female,Shorts,Clothing,88,Spring,4.3,0,0,0,12,Bi-Weekly,4,3,0.12,Yes
3181,18,Female,Handbag,Accessories,88,Fall,3.8,0,0,0,46,Weekly,5,2,0.07,No
3182,31,Female,Jacket,Outerwear,51,Summer,4.4,0,0,0,27,Quarterly,2,2,0.07,No
3183,50,Female,Sunglasses,Accessories,97,Fall,3.6,0,0,0,4,Annually,1,2,0.07,No
3184,50,Female,Sneakers,Footwear,56,Winter,3.5,0,0,0,14,Quarterly,2,0,0.05,No
3185,61,Female,Sweater,Clothing,53,Spring,4.2,0,0,0,30,Quarterly,2,3,0.12,Yes
3186,52,Female,Skirt,Clothing,71,Fall,4.7,0,0,0,6,Annually,1,3,0.12,Yes
3187,38,Female,Jewelry,Accessories,93,Winter,4.8,0,0,0,43,Annually,1,1,0.1,Yes
3188,67,Female,Blouse,Clothing,72,Winter,3.2,0,0,0,28,Weekly,5,1,0.1,Yes
3189,42,Female,Blouse,Clothing,59,Winter,3.5,0,0,0,39,Monthly,3,1,0.1,Yes
3190,25,Female,Boots,Footwear,87,Summer,4.2,0,0,0,30,Bi-Weekly,4,0,0.05,No
