Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Promo Code Used,Previous Purchases,Frequency of Purchases,Frequency Value
2993,41,Female,Socks,Clothing,64,Spring,3.9,0,0,0,25,Weekly,5
2994,32,Female,Jacket,Outerwear,21,Spring,4.2,0,0,0,18,Bi-Weekly,4
2995,69,Female,Sweater,Clothing,100,Winter,3.5,0,0,0,14,Quarterly,2
2996,29,Female,Jeans,Clothing,96,Summer,2.5,0,0,0,42,Bi-Weekly,4
2997,70,Female,Jewelry,Accessories,91,Spring,2.9,0,0,0,6,Quarterly,2
2998,41,Female,Sweater,Clothing,40,Spring,2.7,0,0,0,14,Quarterly,2
2999,31,Female,Hoodie,Clothing,53,Summer,4.7,0,0,0,30,Quarterly,2
3000,31,Female,Sunglasses,Accessories,48,Winter,3.8,0,0,0,10,Monthly,3
3001,57,Female,Sandals,Footwear,70,Winter,3.7,0,0,0,7,Weekly,5
3002,29,Female,Coat,Outerwear,29,Summer,4.7,0,0,0,28,Quarterly,2
3003,70,Female,Belt,Accessories,29,Fall,3.6,0,0,0,19,Quarterly,2
3004,51,Female,Blouse,Clothing,53,Fall,2.8,0,0,0,13,Quarterly,2
3005,45,Female,Skirt,Clothing,79,Winter,3.7,0,0,0,23,Bi-Weekly,4
3006,18,Female,Shorts,Clothing,65,Spring,3.5,0,0,0,5,Weekly,5
3007,37,Female,Dress,Clothing,99,Summer,3.7,0,0,0,17,Bi-Weekly,4
3008,23,Female,Sunglasses,Accessories,60,Winter,3,0,0,0,31,Weekly,5
3009,39,Female,Shoes,Footwear,86,Winter,4.9,0,0,0,19,Weekly,5
3010,62,Female,Belt,Accessories,73,Winter,4.6,0,0,0,8,Bi-Weekly,4
3011,70,Female,Belt,Accessories,45,Winter,3.3,0,0,0,15,Annually,1
3012,20,Female,Belt,Accessories,70,Summer,3,0,0,0,18,Quarterly,2
3013,42,Female,Belt,Accessories,65,Fall,3.5,0,0,0,16,Annually,1
3014,41,Female,Skirt,Clothing,55,Summer,4.2,0,0,0,13,Monthly,3
3015,24,Female,T-shirt,Clothing,65,Spring,4.5,0,0,0,38,Quarterly,2
3016,37,Female,Scarf,Accessories,21,Spring,2.8,0,0,0,27,Bi-Weekly,4
3017,30,Female,Blouse,Clothing,26,Summer,4.9,0,0,0,31,Quarterly,2
3018,58,Female,Sunglasses,Accessories,71,Summer,3.3,0,0,0,24,Bi-Weekly,4
3019,43,Female,Boots,Footwear,41,Summer,3,0,0,0,21,Bi-Weekly,4
3020,19,Female,Jacket,Outerwear,44,Winter,3.9,0,0,0,15,Annually,1
3021,23,Female,Jeans,Clothing,81,Fall,2.8,0,0,0,48,Quarterly,2
3022,65,Female,Sunglasses,Accessories,77,Summer,4.5,0,0,0,47,Quarterly,2
3023,58,Female,Sandals,Footwear,26,Fall,4,0,0,0,23,Weekly,5
3024,50,Female,Backpack,Accessories,31,Summer,2.9,0,0,0,4,Quarterly,2
3025,67,Female,Blouse,Clothing,82,Spring,4,0,0,0,47,Quarterly,2
3026,40,Female,Shoes,Footwear,60,Summer,3.4,0,0,0,7,Monthly,3
3027,55,Female,Shirt,Clothing,70,Fall,2.5,0,0,0,6,Annually,1
3028,52,Female,Hoodie,Clothing,26,Winter,2.8,0,0,0,47,Quarterly,2
3029,62,Female,Dress,Clothing,100,Summer,3,0,0,0,7,Quarterly,2
3030,64,Female,Dress,Clothing,82,Summer,3.1,0,0,0,1,Quarterly,2
3031,43,Female,Sneakers,Footwear,24,Spring,2.6,0,0,0,23,Weekly,5
3032,61,Female,Blouse,Clothing,74,Summer,4.9,0,0,0,30,Monthly,3
3033,26,Female,Backpack,Accessories,58,Summer,3.5,0,0,0,24,Quarterly,2
3034,22,Female,Sweater,Clothing,56,Spring,2.6,0,0,0,9,Weekly,5
3035,51,Female,Boots,Footwear,37,Spring,3.5,0,0,0,25,Quarterly,2
3036,69,Female,Handbag,Accessories,64,Spring,4.5,0,0,0,18,Bi-Weekly,4
3037,50,Female,Hoodie,Clothing,58,Spring,4.3,0,0,0,7,Bi-Weekly,4
3038,51,Female,Belt,Accessories,44,Summer,4.8,0,0,0,2,Annually,1
3039,56,Female,Jewelry,Accessories,39,Summer,4.2,0,0,0,36,Annually,1
3040,59,Female,Blouse,Clothing,48,Spring,3.2,0,0,0,31,Bi-Weekly,4
3041,18,Female,Handbag,Accessories,32,Fall,4.1,0,0,0,10,Bi-Weekly,4
3042,48,Female,Handbag,Accessories,79,Winter,4,0,0,0,27,Monthly,3
3043,53,Female,Coat,Outerwear,27,Winter,2.9,0,0,0,14,Quarterly,2
3044,45,Female,Belt,Accessories,98,Fall,2.6,0,0,0,17,Monthly,3
3045,21,Female,Boots,Footwear,67,Winter,2.7,0,0,0,10,Quarterly,2
3046,42,Female,Socks,Clothing,37,Winter,4.6,0,0,0,4,Bi-Weekly,4
3047,60,Female,Shoes,Footwear,49,Spring,3.2,0,0,0,25,Quarterly,2
3048,21,Female,Sneakers,Footwear,74,Fall,4.1,0,0,0,3,Bi-Weekly,4
3049,69,Female,Jewelry,Accessories,93,Summer,3.9,0,0,0,47,Bi-Weekly,4
3050,40,Female,Handbag,Accessories,60,Summer,3,0,0,0,41,Bi-Weekly,4
3051,31,Female,Coat,Outerwear,76,Spring,3.6,0,0,0,28,Quarterly,2
3052,44,Female,Sunglasses,Accessories,64,Summer,4.6,0,0,0,49,Quarterly,2
3053,48,Female,Shoes,Footwear,38,Spring,4.5,0,0,0,7,Bi-Weekly,4
3054,32,Female,Shoes,Footwear,91,Winter,3.2,0,0,0,22,Monthly,3
3055,42,Female,Boots,Footwear,70,Summer,4.9,0,0,0,34,Monthly,3
3056,27,Female,Sandals,Footwear,22,Fall,5,0,0,0,5,Bi-Weekly,4
3057,69,Female,Gloves,Accessories,59,Spring,3.8,0,0,0,15,Bi-Weekly,4
3058,67,Female,Backpack,Accessories,22,Spring,3.4,0,0,0,26,Weekly,5
3059,41,Female,Handbag,Accessories,74,Winter,3.8,0,0,0,3,Bi-Weekly,4
3060,46,Female,Sweater,Clothing,71,Spring,3.2,0,0,0,42,Quarterly,2
3061,47,Female,Coat,Outerwear,80,Summer,4.7,0,0,0,1,Monthly,3
3062,33,Female,T-shirt,Clothing,59,Fall,4.5,0,0,0,20,Quarterly,2
3063,51,Female,Backpack,Accessories,96,Fall,3.3,0,0,0,39,Monthly,3
3064,26,Female,Sunglasses,Accessories,43,Winter,3.9,0,0,0,24,Bi-Weekly,4
3065,22,Female,Belt,Accessories,76,Winter,3.6,0,0,0,49,Quarterly,2
3066,49,Female,Jacket,Outerwear,59,Fall,2.8,0,0,0,7,Bi-Weekly,4
3067,58,Female,Skirt,Clothing,48,Summer,4.3,0,0,0,13,Quarterly,2
3068,70,Female,Belt,Accessories,22,Spring,3.5,0,0,0,2,Weekly,5
3069,32,Female,Boots,Footwear,40,Winter,4.2,0,0,0,4,Weekly,5
3070,62,Female,Jeans,Clothing,73,Spring,4.6,0,0,0,17,Quarterly,2
3071,52,Female,Shoes,Footwear,26,Fall,2.6,0,0,0,43,Bi-Weekly,4
3072,23,Female,Sweater,Clothing,41,Spring,3.4,0,0,0,6,Monthly,3
3073,26,Female,Jewelry,Accessories,98,Spring,3.1,0,0,0,46,Quarterly,2
3074,58,Female,Shirt,Clothing,63,Winter,3.6,0,0,0,7,Bi-Weekly,4
3075,26,Female,Boots,Footwear,55,Winter,4.2,0,0,0,34,Bi-Weekly,4
3076,54,Female,Shorts,Clothing,90,Winter,3.6,0,0,0,21,Quarterly,2
3077,66,Female,Handbag,Accessories,46,Summer,3.6,0,0,0,13,Bi-Weekly,4
3078,60,Female,Sweater,Clothing,88,Spring,3,0,0,0,33,Bi-Weekly,4
3079,32,Female,Belt,Accessories,95,Spring,2.5,0,0,0,24,Bi-Weekly,4
3080,48,Female,Belt,Accessories,31,Fall,4,0,0,0,4,Annually,1
3081,69,Female,Hoodie,Clothing,42,Spring,4.1,0,0,0,5,Bi-Weekly,4
3082,64,Female,Sneakers,Footwear,44,Winter,4.9,0,0,0,11,Weekly,5
3083,56,Female,T-shirt,Clothing,99,Spring,4,0,0,0,20,Annually,1
3084,22,Female,Pants,Clothing,20,Summer,3.5,0,0,0,28,Quarterly,2
3085,46,Female,Scarf,Accessories,37,Spring,3.2,0,0,0,43,Monthly,3
3086,24,Female,Sweater,Clothing,50,Winter,2.8,0,0,0,10,Quarterly,2
3087,47,Female,Handbag,Accessories,73,Summer,3.5,0,0,0,26,Quarterly,2
3088,62,Female,Shirt,Clothing,84,Spring,3.1,0,0,0,29,Monthly,3
3089,34,Female,Dress,Clothing,64,Spring,3.3,0,0,0,35,Quarterly,2
3090,50,Female,Sandals,Footwear,21,Fall,4.6,0,0,0,23,Bi-Weekly,4
3091,29,Female,Shirt,Clothing,36,Summer,4.9,0,0,0,15,Quarterly,2
3092,68,Female,Dress,Clothing,81,Winter,3.4,0,0,0,46,Annually,1
3093,52,Female,Sunglasses,Accessories,54,Fall,3.5,0,0,0,14,Bi-Weekly,4
3094,29,Female,Socks,Clothing,63,Summer,4.8,0,0,0,17,Quarterly,2
3095,22,Female,Sandals,Footwear,59,Summer,2.7,0,0,0,9,Weekly,5
3096,62,Female,Hat,Accessories,53,Fall,3.4,0,0,0,13,Bi-Weekly,4
3097,69,Female,Shirt,Clothing,63,Winter,3.5,0,0,0,20,Monthly,3
3098,48,Female,Shoes,Footwear,33,Fall,3.7,0,0,0,39,Quarterly,2
3099,66,Female,Pants,Clothing,64,Summer,3.3,0,0,0,50,Quarterly,2
3100,42,Female,Shirt,Clothing,98,Fall,2.9,0,0,0,21,Bi-Weekly,4
3101,50,Female,Hat,Accessories,85,Winter,3.9,0,0,0,3,Weekly,5
3102,32,Female,Jewelry,Accessories,82,Summer,2.7,0,0,0,9,Bi-Weekly,4
3103,51,Female,Jacket,Outerwear,85,Summer,4.3,0,0,0,29,Bi-Weekly,4
3104,27,Female,Shirt,Clothing,37,Winter,3,0,0,0,42,Weekly,5
3105,43,Female,Pants,Clothing,56,Summer,5,0,0,0,41,Bi-Weekly,4
3106,48,Female,Skirt,Clothing,33,Fall,2.7,0,0,0,17,Monthly,3
3107,62,Female,Sandals,Footwear,57,Winter,4.7,0,0,0,20,Annually,1
3108,65,Female,Blouse,Clothing,31,Winter,4.6,0,0,0,18,Bi-Weekly,4
3109,50,Female,Socks,Clothing,69,Fall,3.2,0,0,0,7,Monthly,3
3110,60,Female,Jacket,Outerwear,92,Winter,4.3,0,0,0,47,Bi-Weekly,4
3111,19,Female,Handbag,Accessories,46,Fall,4.6,0,0,0,2,Bi-Weekly,4
3112,21,Female,Belt,Accessories,81,Spring,4.9,0,0,0,25,Quarterly,2
3113,19,Female,Blouse,Clothing,97,Fall,3.8,0,0,0,26,Annually,1
3114,46,Female,Shirt,Clothing,93,Summer,2.6,0,0,0,2,Weekly,5
3115,21,Female,Handbag,Accessories,56,Spring,4.7,0,0,0,45,Bi-Weekly,4
3116,26,Female,Scarf,Accessories,53,Fall,4.1,0,0,0,9,Bi-Weekly,4
3117,50,Female,Coat,Outerwear,66,Spring,3.7,0,0,0,1,Weekly,5
3118,43,Female,Hoodie,Clothing,50,Fall,3,0,0,0,4,Bi-Weekly,4
3119,61,Female,Shorts,Clothing,97,Summer,4.7,0,0,0,31,Quarterly,2
3120,63,Female,Sandals,Footwear,79,Winter,4.7,0,0,0,21,Quarterly,2
3121,46,Female,Shirt,Clothing,76,Fall,4,0,0,0,32,Bi-Weekly,4
3122,63,Female,Hoodie,Clothing,38,Fall,2.6,0,0,0,16,Weekly,5
3123,23,Female,Socks,Clothing,45,Fall,3,0,0,0,34,Bi-Weekly,4
3124,57,Female,Handbag,Accessories,77,Fall,3.3,0,0,0,40,Bi-Weekly,4
3125,57,Female,Jewelry,Accessories,51,Summer,3.4,0,0,0,4,Quarterly,2
3126,33,Female,Coat,Outerwear,26,Spring,4,0,0,0,3,Quarterly,2
3127,57,Female,Sunglasses,Accessories,76,Winter,2.6,0,0,0,28,Bi-Weekly,4
3128,55,Female,Gloves,Accessories,94,Winter,3.4,0,0,0,43,Quarterly,2
3129,65,Female,Jacket,Outerwear,32,Fall,4.4,0,0,0,20,Annually,1
3130,60,Female,Sandals,Footwear,20,Summer,4.7,0,0,0,40,Quarterly,2
3131,52,Female,Pants,Clothing,20,Summer,4.5,0,0,0,34,Quarterly,2
3132,34,Female,Jacket,Outerwear,59,Fall,2.9,0,0,0,11,Quarterly,2
3133,33,Female,Sweater,Clothing,97,Summer,4.2,0,0,0,26,Quarterly,2
3134,58,Female,T-shirt,Clothing,68,Spring,4.1,0,0,0,29,Bi-Weekly,4
3135,35,Female,Boots,Footwear,66,Spring,4.4,0,0,0,47,Weekly,5
3136,68,Female,Shoes,Footwear,85,Spring,4.7,0,0,0,48,Bi-Weekly,4
3137,58,Female,Skirt,Clothing,32,Fall,3.1,0,0,0,29,Bi-Weekly,4
3138,34,Female,Coat,Outerwear,44,Spring,2.7,0,0,0,14,Monthly,3
3139,47,Female,Blouse,Clothing,95,Fall,4.6,0,0,0,40,Quarterly,2
3140,35,Female,Sunglasses,Accessories,85,Winter,4.4,0,0,0,4,Weekly,5
3141,34,Female,Gloves,Accessories,44,Summer,4.6,0,0,0,37,Weekly,5
3142,36,Female,Sunglasses,Accessories,30,Winter,4.9,0,0,0,47,Bi-Weekly,4
3143,23,Female,Sneakers,Footwear,21,Winter,4,0,0,0,1,Quarterly,2
3144,68,Female,Hoodie,Clothing,22,Summer,2.9,0,0,0,26,Quarterly,2
3145,23,Female,Boots,Footwear,70,Spring,2.6,0,0,0,12,Quarterly,2
3146,57,Female,Handbag,Accessories,29,Spring,4.6,0,0,0,16,Bi-Weekly,4
3147,21,Female,Shirt,Clothing,83,Winter,4.9,0,0,0,19,Annually,1
3148,45,Female,Sweater,Clothing,99,Winter,4.3,0,0,0,21,Weekly,5
3149,37,Female,Shorts,Clothing,35,Fall,4.3,0,0,0,15,Weekly,5
3150,18,Female,Belt,Accessories,40,Winter,4.6,0,0,0,9,Annually,1
3151,55,Female,Blouse,Clothing,25,Spring,2.6,0,0,0,7,Bi-Weekly,4
3152,52,Female,T-shirt,Clothing,64,Fall,3.1,0,0,0,47,Quarterly,2
3153,49,Female,Belt,Accessories,90,Fall,3.1,0,0,0,17,Monthly,3
3154,56,Female,Socks,Clothing,88,Fall,3.1,0,0,0,46,Bi-Weekly,4
3155,27,Female,Belt,Accessories,55,Winter,4.4,0,0,0,32,Quarterly,2
3156,22,Female,Handbag,Accessories,90,Fall,4.3,0,0,0,34,Annually,1
3157,18,Female,Shirt,Clothing,50,Winter,3.1,0,0,0,18,Monthly,3
3158,21,Female,Belt,Accessories,34,Fall,3.1,0,0,0,5,Bi-Weekly,4
3159,30,Female,Jewelry,Accessories,77,Winter,4.9,0,0,0,44,Monthly,3
3160,62,Female,Hat,Accessories,89,Winter,2.9,0,0,0,4,Quarterly,2
3161,28,Female,Backpack,Accessories,87,Fall,3.8,0,0,0,37,Bi-Weekly,4
3162,66,Female,Dress,Clothing,77,Winter,4.2,0,0,0,43,Monthly,3
3163,66,Female,Shoes,Footwear,85,Winter,3.9,0,0,0,28,Quarterly,2
3164,49,Female,Pants,Clothing,66,Summer,2.8,0,0,0,36,Monthly,3
3165,40,Female,Dress,Clothing,32,Winter,2.6,0,0,0,16,Annually,1
3166,49,Female,Jacket,Outerwear,92,Spring,3,0,0,0,38,Quarterly,2
3167,19,Female,Shirt,Clothing,80,Winter,2.7,0,0,0,37,Bi-Weekly,4
3168,24,Female,Dress,Clothing,78,Fall,2.8,0,0,0,9,Bi-Weekly,4
3169,31,Female,Jeans,Clothing,24,Spring,2.9,0,0,0,14,Bi-Weekly,4
3170,35,Female,T-shirt,Clothing,59,Fall,3.8,0,0,0,3,Weekly,5
3171,65,Female,Sunglasses,Accessories,41,Spring,4.4,0,0,0,10,Bi-Weekly,4
3172,68,Female,Jewelry,Accessories,26,Spring,3.1,0,0,0,26,Bi-Weekly,4
3173,57,Female,Socks,Clothing,52,Fall,3.7,0,0,0,30,Bi-Weekly,4
3174,69,Female,Skirt,Clothing,46,Summer,4.9,0,0,0,32,Bi-Weekly,4
3175,45,Female,Pants,Clothing,52,Winter,3.8,0,0,0,35,Monthly,3
3176,35,Female,Socks,Clothing,42,Fall,3.4,0,0,0,26,Quarterly,2
3177,36,Female,Sandals,Footwear,37,Spring,4.6,0,0,0,39,Monthly,3
3178,55,Female,Belt,Accessories,52,Fall,3.2,0,0,0,31,Monthly,3
3179,66,Female,Sandals,Footwear,34,Spring,2.7,0,0,0,28,Annually,1
3180,57,Female,Shorts,Clothing,88,Spring,4.3,0,0,0,12,Bi-Weekly,4
3181,18,Female,Handbag,Accessories,88,Fall,3.8,0,0,0,46,Weekly,5
3182,31,Female,Jacket,Outerwear,51,Summer,4.4,0,0,0,27,Quarterly,2
3183,50,Female,Sunglasses,Accessories,97,Fall,3.6,0,0,0,4,Annually,1
3184,50,Female,Sneakers,Footwear,56,Winter,3.5,0,0,0,14,Quarterly,2
3185,61,Female,Sweater,Clothing,53,Spring,4.2,0,0,0,30,Quarterly,2
3186,52,Female,Skirt,Clothing,71,Fall,4.7,0,0,0,6,Annually,1
3187,38,Female,Jewelry,Accessories,93,Winter,4.8,0,0,0,43,Annually,1
3188,67,Female,Blouse,Clothing,72,Winter,3.2,0,0,0,28,Weekly,5
3189,42,Female,Blouse,Clothing,59,Winter,3.5,0,0,0,39,Monthly,3
3190,25,Female,Boots,Footwear,87,Summer,4.2,0,0,0,30,Bi-Weekly,4
3191,41,Female,Jeans,Clothing,78,Fall,3.4,0,0,0,5,Bi-Weekly,4
3192,62,Female,Hoodie,Clothing,68,Winter,4.7,0,0,0,42,Quarterly,2
3193,19,Female,Sweater,Clothing,76,Fall,3,0,0,0,20,Bi-Weekly,4
3194,63,Female,Gloves,Accessories,99,Winter,4,0,0,0,35,Bi-Weekly,4
3195,43,Female,Sneakers,Footwear,52,Summer,4.6,0,0,0,10,Bi-Weekly,4
3196,68,Female,Sunglasses,Accessories,58,Spring,4.9,0,0,0,36,Quarterly,2
3197,24,Female,Belt,Accessories,59,Winter,2.8,0,0,0,21,Bi-Weekly,4
3198,27,Female,Sweater,Clothing,71,Spring,3.2,0,0,0,29,Quarterly,2
3199,61,Female,Gloves,Accessories,94,Winter,2.8,0,0,0,39,Weekly,5
3200,59,Female,Handbag,Accessories,40,Winter,4.2,0,0,0,16,Monthly,3
3201,67,Female,Socks,Clothing,24,Spring,4.8,0,0,0,32,Monthly,3
3202,46,Female,Pants,Clothing,38,Fall,2.8,0,0,0,34,Monthly,3
3203,65,Female,Scarf,Accessories,37,Fall,4.5,0,0,0,38,Annually,1
3204,63,Female,Coat,Outerwear,29,Spring,4.1,0,0,0,14,Annually,1
3205,57,Female,Jacket,Outerwear,92,Fall,4.3,0,0,0,23,Bi-Weekly,4
3206,40,Female,Hoodie,Clothing,24,Fall,4.4,0,0,0,50,Quarterly,2
3207,36,Female,Boots,Footwear,52,Winter,3,0,0,0,49,Monthly,3
3208,67,Female,Socks,Clothing,29,Summer,2.7,0,0,0,14,Annually,1
3209,61,Female,Jewelry,Accessories,30,Winter,3.3,0,0,0,42,Weekly,5
3210,64,Female,Shoes,Footwear,31,Fall,4.3,0,0,0,39,Annually,1
3211,30,Female,Socks,Clothing,67,Summer,2.9,0,0,0,43,Bi-Weekly,4
3212,53,Female,Pants,Clothing,65,Winter,4.9,0,0,0,12,Monthly,3
3213,27,Female,Sneakers,Footwear,22,Winter,3.6,0,0,0,21,Weekly,5
3214,27,Female,Sunglasses,Accessories,56,Winter,3.3,0,0,0,33,Monthly,3
3215,53,Female,Skirt,Clothing,78,Spring,3.1,0,0,0,6,Annually,1
3216,34,Female,Coat,Outerwear,90,Summer,2.7,0,0,0,10,Quarterly,2
3217,39,Female,Hoodie,Clothing,85,Winter,3.4,0,0,0,18,Weekly,5
3218,44,Female,Sunglasses,Accessories,58,Fall,3.4,0,0,0,46,Weekly,5
3219,37,Female,Skirt,Clothing,34,Fall,3.9,0,0,0,49,Monthly,3
3220,57,Female,Coat,Outerwear,40,Summer,3.5,0,0,0,39,Weekly,5
3221,38,Female,Handbag,Accessories,29,Fall,4.1,0,0,0,16,Monthly,3
3222,21,Female,T-shirt,Clothing,76,Winter,3.2,0,0,0,28,Annually,1
3223,45,Female,Sunglasses,Accessories,84,Fall,4.6,0,0,0,22,Quarterly,2
3224,68,Female,Shirt,Clothing,65,Spring,3.9,0,0,0,36,Bi-Weekly,4
3225,37,Female,Hoodie,Clothing,80,Winter,2.7,0,0,0,18,Monthly,3
3226,53,Female,Blouse,Clothing,98,Fall,3,0,0,0,31,Weekly,5
3227,57,Female,Sneakers,Footwear,71,Spring,3.3,0,0,0,38,Bi-Weekly,4
3228,28,Female,Scarf,Accessories,69,Fall,2.7,0,0,0,42,Quarterly,2
3229,37,Female,Jewelry,Accessories,95,Spring,4.6,0,0,0,27,Annually,1
3230,54,Female,Pants,Clothing,67,Fall,2.7,0,0,0,24,Monthly,3
3231,49,Female,Sneakers,Footwear,49,Summer,2.5,0,0,0,38,Annually,1
3232,62,Female,Shoes,Footwear,97,Winter,4.4,0,0,0,9,Annually,1
3233,45,Female,T-shirt,Clothing,34,Spring,4,0,0,0,19,Monthly,3
3234,45,Female,Belt,Accessories,74,Fall,3.8,0,0,0,11,Bi-Weekly,4
3235,49,Female,Jewelry,Accessories,96,Winter,2.5,0,0,0,16,Quarterly,2
3236,27,Female,Belt,Accessories,68,Summer,4,0,0,0,18,Monthly,3
3237,63,Female,Belt,Accessories,84,Fall,4.1,0,0,0,8,Monthly,3
3238,61,Female,T-shirt,Clothing,57,Summer,2.8,0,0,0,4,Weekly,5
3239,25,Female,Sneakers,Footwear,84,Fall,3.4,0,0,0,37,Quarterly,2
3240,33,Female,Sunglasses,Accessories,32,Fall,2.7,0,0,0,30,Monthly,3
3241,56,Female,Sandals,Footwear,37,Fall,3.8,0,0,0,37,Monthly,3
3242,50,Female,Handbag,Accessories,58,Summer,4.4,0,0,0,30,Quarterly,2
3243,45,Female,Socks,Clothing,74,Fall,2.8,0,0,0,17,Weekly,5
3244,45,Female,Hoodie,Clothing,99,Summer,5,0,0,0,11,Quarterly,2
3245,65,Female,Sweater,Clothing,81,Fall,4.7,0,0,0,42,Annually,1
3246,63,Female,Pants,Clothing,76,Fall,3.2,0,0,0,20,Weekly,5
3247,70,Female,Sneakers,Footwear,98,Summer,2.9,0,0,0,37,Monthly,3
3248,53,Female,Gloves,Accessories,91,Summer,3.7,0,0,0,12,Bi-Weekly,4
3249,22,Female,T-shirt,Clothing,79,Summer,4.2,0,0,0,41,Quarterly,2
3250,26,Female,Backpack,Accessories,83,Summer,3.4,0,0,0,32,Quarterly,2
3251,23,Female,Coat,Outerwear,90,Spring,2.9,0,0,0,15,Weekly,5
3252,25,Female,Coat,Outerwear,20,Winter,3.7,0,0,0,39,Quarterly,2
3253,69,Female,Sandals,Footwear,21,Spring,2.7,0,0,0,48,Bi-Weekly,4
3254,36,Female,Backpack,Accessories,60,Fall,3.2,0,0,0,8,Bi-Weekly,4
3255,21,Female,Sweater,Clothing,31,Winter,4.9,0,0,0,11,Quarterly,2
3256,57,Female,Shorts,Clothing,40,Fall,2.8,0,0,0,36,Monthly,3
3257,60,Female,Sunglasses,Accessories,26,Winter,4.7,0,0,0,50,Quarterly,2
3258,44,Female,Shirt,Clothing,98,Fall,3.3,0,0,0,39,Quarterly,2
3259,31,Female,Shoes,Footwear,51,Spring,4.3,0,0,0,11,Bi-Weekly,4
3260,57,Female,Hat,Accessories,95,Fall,3.7,0,0,0,5,Quarterly,2
3261,39,Female,Scarf,Accessories,36,Summer,4.5,0,0,0,7,Annually,1
3262,48,Female,Belt,Accessories,52,Winter,3.4,0,0,0,50,Weekly,5
3263,42,Female,T-shirt,Clothing,35,Spring,2.7,0,0,0,21,Quarterly,2
3264,56,Female,Shorts,Clothing,68,Fall,4.4,0,0,0,31,Bi-Weekly,4
3265,28,Female,Pants,Clothing,50,Winter,4,0,0,0,39,Bi-Weekly,4
3266,40,Female,Sunglasses,Accessories,100,Winter,3.2,0,0,0,28,Bi-Weekly,4
3267,49,Female,Coat,Outerwear,74,Winter,4.2,0,0,0,33,Weekly,5
3268,37,Female,Hoodie,Clothing,45,Winter,3,0,0,0,42,Quarterly,2
3269,22,Female,Dress,Clothing,97,Fall,2.8,0,0,0,5,Quarterly,2
3270,27,Female,Blouse,Clothing,60,Winter,4.9,0,0,0,25,Monthly,3
3271,59,Female,Socks,Clothing,25,Winter,4.7,0,0,0,48,Annually,1
3272,35,Female,Socks,Clothing,55,Spring,4.4,0,0,0,30,Weekly,5
3273,58,Female,Shoes,Footwear,99,Winter,3.1,0,0,0,34,Quarterly,2
3274,58,Female,Belt,Accessories,45,Summer,2.6,0,0,0,34,Quarterly,2
3275,46,Female,Sweater,Clothing,20,Spring,3.9,0,0,0,14,Bi-Weekly,4
3276,43,Female,Pants,Clothing,88,Summer,2.6,0,0,0,2,Weekly,5
3277,39,Female,Scarf,Accessories,99,Summer,4,0,0,0,41,Quarterly,2
3278,59,Female,Skirt,Clothing,86,Spring,4.9,0,0,0,3,Monthly,3
3279,59,Female,Dress,Clothing,70,Summer,3.3,0,0,0,18,Weekly,5
3280,59,Female,Hat,Accessories,50,Fall,3,0,0,0,1,Bi-Weekly,4
3281,45,Female,Handbag,Accessories,57,Winter,2.7,0,0,0,5,Monthly,3
3282,27,Female,Pants,Clothing,69,Winter,3.1,0,0,0,41,Annually,1
3283,24,Female,T-shirt,Clothing,94,Fall,4.8,0,0,0,5,Monthly,3
3284,47,Female,Jacket,Outerwear,24,Spring,2.9,0,0,0,10,Quarterly,2
3285,70,Female,Scarf,Accessories,79,Spring,4.5,0,0,0,20,Annually,1
3286,58,Female,Hat,Accessories,31,Fall,4.6,0,0,0,11,Weekly,5
3287,45,Female,Jacket,Outerwear,67,Winter,5,0,0,0,4,Bi-Weekly,4
3288,24,Female,Skirt,Clothing,63,Spring,4.3,0,0,0,38,Weekly,5
3289,67,Female,Handbag,Accessories,61,Spring,4.9,0,0,0,19,Bi-Weekly,4
3290,31,Female,Backpack,Accessories,50,Summer,4,0,0,0,16,Quarterly,2
3291,52,Female,Coat,Outerwear,82,Spring,3.1,0,0,0,2,Monthly,3
3292,29,Female,Belt,Accessories,51,Fall,2.6,0,0,0,11,Monthly,3
3293,62,Female,Handbag,Accessories,23,Spring,4.9,0,0,0,18,Bi-Weekly,4
3294,19,Female,Coat,Outerwear,91,Spring,3.5,0,0,0,47,Bi-Weekly,4
3295,62,Female,Sweater,Clothing,60,Spring,4.5,0,0,0,15,Bi-Weekly,4
3296,70,Female,Blouse,Clothing,34,Summer,2.8,0,0,0,15,Weekly,5
3297,20,Female,Blouse,Clothing,23,Spring,4.2,0,0,0,47,Quarterly,2
3298,67,Female,Belt,Accessories,82,Fall,4.1,0,0,0,47,Monthly,3
3299,65,Female,Jacket,Outerwear,73,Fall,3.5,0,0,0,6,Quarterly,2
3300,45,Female,Shorts,Clothing,32,Spring,4,0,0,0,18,Monthly,3
3301,26,Female,Hat,Accessories,80,Spring,4,0,0,0,40,Bi-Weekly,4
3302,36,Female,Pants,Clothing,58,Summer,2.5,0,0,0,31,Bi-Weekly,4
3303,36,Female,Blouse,Clothing,82,Winter,4.2,0,0,0,31,Bi-Weekly,4
3304,20,Female,Belt,Accessories,60,Summer,3.4,0,0,0,4,Bi-Weekly,4
3305,30,Female,Handbag,Accessories,79,Fall,4.8,0,0,0,36,Quarterly,2
3306,34,Female,Hoodie,Clothing,41,Summer,4.9,0,0,0,31,Bi-Weekly,4
